location,truth_date,yearweek,value
EE,2021-04-25,2021-W16,266
EE,2021-04-18,2021-W15,297
EE,2021-04-18,2021-W15,297
EE,2021-04-11,2021-W14,395
EE,2021-04-11,2021-W14,395
EE,2021-03-28,2021-W12,570
EE,2021-03-28,2021-W12,570
EE,2021-03-21,2021-W11,554
EE,2021-03-21,2021-W11,554
EE,2021-03-14,2021-W10,570
EE,2021-03-14,2021-W10,570
EE,2021-03-07,2021-W09,546
EE,2021-03-07,2021-W09,546
EE,2021-02-28,2021-W08,412
EE,2021-02-28,2021-W08,412
EE,2021-02-21,2021-W07,370
EE,2021-02-21,2021-W07,370
EE,2021-02-14,2021-W06,365
EE,2021-02-14,2021-W06,365
EE,2021-02-07,2021-W05,324
EE,2021-02-07,2021-W05,324
EE,2021-01-31,2021-W04,298
EE,2021-01-31,2021-W04,298
EE,2021-01-24,2021-W03,295
EE,2021-01-24,2021-W03,295
EE,2021-01-17,2021-W02,298
EE,2021-01-17,2021-W02,298
EE,2021-01-10,2021-W01,277
EE,2021-01-10,2021-W01,277
EE,2021-01-10,2020-W53,283
EE,2021-01-10,2020-W53,283
EE,2021-01-03,2020-W52,274
EE,2021-01-03,2020-W52,274
EE,2020-12-27,2020-W51,243
EE,2020-12-27,2020-W51,243
EE,2020-12-20,2020-W50,187
EE,2020-12-20,2020-W50,187
EE,2020-12-13,2020-W49,191
EE,2020-12-13,2020-W49,191
EE,2020-12-06,2020-W48,157
EE,2020-12-06,2020-W48,157
EE,2020-11-29,2020-W47,128
EE,2020-11-29,2020-W47,128
EE,2020-11-22,2020-W46,60
EE,2020-11-22,2020-W46,60
EE,2020-11-15,2020-W45,43
EE,2020-11-15,2020-W45,43
EE,2020-11-08,2020-W44,32
EE,2020-11-08,2020-W44,32
EE,2020-11-01,2020-W43,18
EE,2020-11-01,2020-W43,18
EE,2020-10-25,2020-W42,21
EE,2020-10-25,2020-W42,21
EE,2020-10-18,2020-W41,15
EE,2020-10-18,2020-W41,15
EE,2020-10-11,2020-W40,30
EE,2020-10-11,2020-W40,30
EE,2020-10-04,2020-W39,33
EE,2020-10-04,2020-W39,33
EE,2020-09-27,2020-W38,27
EE,2020-09-27,2020-W38,27
EE,2020-09-20,2020-W37,12
EE,2020-09-20,2020-W37,12
EE,2020-09-13,2020-W36,5
EE,2020-09-13,2020-W36,5
EE,2020-09-06,2020-W35,9
EE,2020-09-06,2020-W35,9
EE,2020-08-30,2020-W34,8
EE,2020-08-30,2020-W34,8
EE,2020-08-23,2020-W33,3
EE,2020-08-23,2020-W33,3
EE,2020-08-16,2020-W32,5
EE,2020-08-16,2020-W32,5
EE,2020-08-09,2020-W31,2
EE,2020-08-09,2020-W31,2
EE,2020-08-02,2020-W30,1
EE,2020-08-02,2020-W30,1
EE,2020-07-26,2020-W29,0
EE,2020-07-26,2020-W29,0
EE,2020-07-19,2020-W28,2
EE,2020-07-19,2020-W28,2
EE,2020-07-12,2020-W27,1
EE,2020-07-12,2020-W27,1
EE,2020-07-05,2020-W26,2
EE,2020-07-05,2020-W26,2
EE,2020-06-21,2020-W24,8
EE,2020-06-21,2020-W24,8
EE,2020-06-14,2020-W23,4
EE,2020-06-14,2020-W23,4
EE,2020-06-07,2020-W22,9
EE,2020-06-07,2020-W22,9
EE,2020-05-31,2020-W21,27
EE,2020-05-31,2020-W21,27
EE,2020-05-24,2020-W20,10
EE,2020-05-24,2020-W20,10
EE,2020-05-17,2020-W19,5
EE,2020-05-17,2020-W19,5
EE,2020-05-10,2020-W18,24
EE,2020-05-10,2020-W18,24
EE,2020-05-03,2020-W17,24
EE,2020-05-03,2020-W17,24
EE,2020-04-05,2020-W13,524
EE,2020-04-05,2020-W13,524
FI,2022-10-09,2022-W40,2
FI,2022-10-09,2022-W40,2
FI,2022-09-25,2022-W38,1
FI,2022-09-25,2022-W38,1
FI,2022-09-18,2022-W37,1
FI,2022-09-18,2022-W37,1
FI,2022-08-21,2022-W33,1
FI,2022-08-21,2022-W33,4
FI,2022-08-21,2022-W33,5
FI,2022-08-07,2022-W31,1
FI,2022-08-07,2022-W31,1
FI,2022-07-31,2022-W30,1
FI,2022-07-31,2022-W30,1
FI,2022-06-26,2022-W25,1
FI,2022-06-26,2022-W25,1
FI,2022-06-12,2022-W23,1
FI,2022-06-12,2022-W23,1
FI,2022-05-01,2022-W17,3
FI,2022-05-01,2022-W17,3
FI,2022-04-24,2022-W16,2
FI,2022-04-24,2022-W16,2
FI,2022-04-17,2022-W15,4
FI,2022-04-17,2022-W15,4
FI,2022-04-10,2022-W14,12
FI,2022-04-10,2022-W14,12
FI,2022-04-03,2022-W13,4
FI,2022-04-03,2022-W13,4
FI,2022-03-27,2022-W12,1
FI,2022-03-27,2022-W12,3
FI,2022-03-27,2022-W12,4
FI,2022-03-20,2022-W11,1
FI,2022-03-20,2022-W11,13
FI,2022-03-20,2022-W11,14
FI,2022-03-13,2022-W10,3
FI,2022-03-13,2022-W10,5
FI,2022-03-13,2022-W10,8
FI,2022-03-06,2022-W09,1
FI,2022-03-06,2022-W09,11
FI,2022-03-06,2022-W09,12
FI,2022-02-27,2022-W08,2
FI,2022-02-27,2022-W08,10
FI,2022-02-27,2022-W08,12
FI,2022-02-20,2022-W07,13
FI,2022-02-20,2022-W07,13
FI,2022-02-13,2022-W06,7
FI,2022-02-13,2022-W06,7
FI,2022-02-06,2022-W05,18
FI,2022-02-06,2022-W05,18
FI,2022-01-30,2022-W04,4
FI,2022-01-30,2022-W04,4
FI,2022-01-23,2022-W03,4
FI,2022-01-23,2022-W03,4
FI,2022-01-16,2022-W02,2
FI,2022-01-16,2022-W02,6
FI,2022-01-16,2022-W02,2
FI,2022-01-16,2022-W02,28
FI,2022-01-16,2022-W02,38
FI,2022-01-09,2022-W01,1
FI,2022-01-09,2022-W01,29
FI,2022-01-09,2022-W01,1
FI,2022-01-09,2022-W01,81
FI,2022-01-09,2022-W01,112
FI,2022-01-02,2021-W52,3
FI,2022-01-02,2021-W52,42
FI,2022-01-02,2021-W52,85
FI,2022-01-02,2021-W52,130
FI,2021-12-26,2021-W51,4
FI,2021-12-26,2021-W51,29
FI,2021-12-26,2021-W51,38
FI,2021-12-26,2021-W51,71
FI,2021-12-19,2021-W50,2
FI,2021-12-19,2021-W50,33
FI,2021-12-19,2021-W50,4
FI,2021-12-19,2021-W50,34
FI,2021-12-19,2021-W50,73
FI,2021-12-12,2021-W49,1
FI,2021-12-12,2021-W49,34
FI,2021-12-12,2021-W49,49
FI,2021-12-12,2021-W49,84
FI,2021-12-05,2021-W48,3
FI,2021-12-05,2021-W48,31
FI,2021-12-05,2021-W48,1
FI,2021-12-05,2021-W48,46
FI,2021-12-05,2021-W48,81
FI,2021-11-28,2021-W47,1
FI,2021-11-28,2021-W47,27
FI,2021-11-28,2021-W47,1
FI,2021-11-28,2021-W47,55
FI,2021-11-28,2021-W47,84
FI,2021-11-21,2021-W46,2
FI,2021-11-21,2021-W46,29
FI,2021-11-21,2021-W46,1
FI,2021-11-21,2021-W46,58
FI,2021-11-21,2021-W46,90
FI,2021-11-14,2021-W45,2
FI,2021-11-14,2021-W45,37
FI,2021-11-14,2021-W45,1
FI,2021-11-14,2021-W45,52
FI,2021-11-14,2021-W45,92
FI,2021-11-07,2021-W44,1
FI,2021-11-07,2021-W44,27
FI,2021-11-07,2021-W44,3
FI,2021-11-07,2021-W44,68
FI,2021-11-07,2021-W44,99
FI,2021-10-31,2021-W43,2
FI,2021-10-31,2021-W43,21
FI,2021-10-31,2021-W43,1
FI,2021-10-31,2021-W43,51
FI,2021-10-31,2021-W43,75
FI,2021-10-24,2021-W42,22
FI,2021-10-24,2021-W42,26
FI,2021-10-24,2021-W42,48
FI,2021-10-17,2021-W41,43
FI,2021-10-17,2021-W41,1
FI,2021-10-17,2021-W41,32
FI,2021-10-17,2021-W41,76
FI,2021-10-10,2021-W40,1
FI,2021-10-10,2021-W40,27
FI,2021-10-10,2021-W40,39
FI,2021-10-10,2021-W40,67
FI,2021-10-03,2021-W39,1
FI,2021-10-03,2021-W39,22
FI,2021-10-03,2021-W39,26
FI,2021-10-03,2021-W39,49
FI,2021-09-26,2021-W38,1
FI,2021-09-26,2021-W38,14
FI,2021-09-26,2021-W38,15
FI,2021-09-26,2021-W38,30
FI,2021-09-19,2021-W37,13
FI,2021-09-19,2021-W37,1
FI,2021-09-19,2021-W37,8
FI,2021-09-19,2021-W37,22
FI,2021-09-12,2021-W36,19
FI,2021-09-12,2021-W36,1
FI,2021-09-12,2021-W36,13
FI,2021-09-12,2021-W36,33
FI,2021-09-05,2021-W35,38
FI,2021-09-05,2021-W35,2
FI,2021-09-05,2021-W35,16
FI,2021-09-05,2021-W35,56
FI,2021-08-29,2021-W34,34
FI,2021-08-29,2021-W34,5
FI,2021-08-29,2021-W34,10
FI,2021-08-29,2021-W34,49
FI,2021-08-22,2021-W33,21
FI,2021-08-22,2021-W33,1
FI,2021-08-22,2021-W33,13
FI,2021-08-22,2021-W33,35
FI,2021-08-15,2021-W32,31
FI,2021-08-15,2021-W32,9
FI,2021-08-15,2021-W32,40
FI,2021-08-08,2021-W31,1
FI,2021-08-08,2021-W31,37
FI,2021-08-08,2021-W31,7
FI,2021-08-08,2021-W31,45
FI,2021-08-01,2021-W30,3
FI,2021-08-01,2021-W30,56
FI,2021-08-01,2021-W30,9
FI,2021-08-01,2021-W30,68
FI,2021-07-25,2021-W29,1
FI,2021-07-25,2021-W29,40
FI,2021-07-25,2021-W29,8
FI,2021-07-25,2021-W29,49
FI,2021-07-18,2021-W28,13
FI,2021-07-18,2021-W28,2
FI,2021-07-18,2021-W28,15
FI,2021-07-11,2021-W27,23
FI,2021-07-11,2021-W27,2
FI,2021-07-11,2021-W27,25
FI,2021-07-04,2021-W26,14
FI,2021-07-04,2021-W26,3
FI,2021-07-04,2021-W26,17
FI,2021-06-27,2021-W25,8
FI,2021-06-27,2021-W25,4
FI,2021-06-27,2021-W25,12
FI,2021-06-20,2021-W24,1
FI,2021-06-20,2021-W24,10
FI,2021-06-20,2021-W24,4
FI,2021-06-20,2021-W24,15
FI,2021-06-13,2021-W23,4
FI,2021-06-13,2021-W23,2
FI,2021-06-13,2021-W23,6
FI,2021-06-06,2021-W22,11
FI,2021-06-06,2021-W22,4
FI,2021-06-06,2021-W22,15
FI,2021-05-30,2021-W21,15
FI,2021-05-30,2021-W21,1
FI,2021-05-30,2021-W21,8
FI,2021-05-30,2021-W21,24
FI,2021-05-23,2021-W20,18
FI,2021-05-23,2021-W20,13
FI,2021-05-23,2021-W20,31
FI,2021-05-16,2021-W19,23
FI,2021-05-16,2021-W19,18
FI,2021-05-16,2021-W19,41
FI,2021-05-09,2021-W18,1
FI,2021-05-09,2021-W18,19
FI,2021-05-09,2021-W18,9
FI,2021-05-09,2021-W18,29
FI,2021-05-02,2021-W17,33
FI,2021-05-02,2021-W17,23
FI,2021-05-02,2021-W17,56
FI,2021-04-25,2021-W16,25
FI,2021-04-25,2021-W16,14
FI,2021-04-25,2021-W16,39
FI,2021-04-18,2021-W15,1
FI,2021-04-18,2021-W15,39
FI,2021-04-18,2021-W15,28
FI,2021-04-18,2021-W15,68
FI,2021-04-11,2021-W14,45
FI,2021-04-11,2021-W14,20
FI,2021-04-11,2021-W14,65
FI,2021-04-04,2021-W13,1
FI,2021-04-04,2021-W13,48
FI,2021-04-04,2021-W13,29
FI,2021-04-04,2021-W13,78
FI,2021-03-28,2021-W12,2
FI,2021-03-28,2021-W12,64
FI,2021-03-28,2021-W12,47
FI,2021-03-28,2021-W12,113
FI,2021-03-21,2021-W11,57
FI,2021-03-21,2021-W11,39
FI,2021-03-21,2021-W11,96
FI,2021-03-14,2021-W10,76
FI,2021-03-14,2021-W10,3
FI,2021-03-14,2021-W10,47
FI,2021-03-14,2021-W10,126
FI,2021-03-07,2021-W09,1
FI,2021-03-07,2021-W09,70
FI,2021-03-07,2021-W09,3
FI,2021-03-07,2021-W09,65
FI,2021-03-07,2021-W09,139
FI,2021-02-28,2021-W08,68
FI,2021-02-28,2021-W08,3
FI,2021-02-28,2021-W08,53
FI,2021-02-28,2021-W08,124
FI,2021-02-21,2021-W07,2
FI,2021-02-21,2021-W07,52
FI,2021-02-21,2021-W07,48
FI,2021-02-21,2021-W07,102
FI,2021-02-14,2021-W06,1
FI,2021-02-14,2021-W06,36
FI,2021-02-14,2021-W06,1
FI,2021-02-14,2021-W06,40
FI,2021-02-14,2021-W06,78
FI,2021-02-07,2021-W05,23
FI,2021-02-07,2021-W05,1
FI,2021-02-07,2021-W05,24
FI,2021-02-07,2021-W05,48
FI,2021-01-31,2021-W04,34
FI,2021-01-31,2021-W04,29
FI,2021-01-31,2021-W04,63
FI,2021-01-24,2021-W03,2
FI,2021-01-24,2021-W03,28
FI,2021-01-24,2021-W03,24
FI,2021-01-24,2021-W03,54
FI,2021-01-17,2021-W02,2
FI,2021-01-17,2021-W02,27
FI,2021-01-17,2021-W02,1
FI,2021-01-17,2021-W02,42
FI,2021-01-17,2021-W02,72
FI,2021-01-10,2021-W01,32
FI,2021-01-10,2021-W01,37
FI,2021-01-10,2021-W01,69
FI,2021-01-10,2020-W53,3
FI,2021-01-10,2020-W53,27
FI,2021-01-10,2020-W53,40
FI,2021-01-10,2020-W53,70
FI,2021-01-03,2020-W52,40
FI,2021-01-03,2020-W52,33
FI,2021-01-03,2020-W52,73
FI,2020-12-27,2020-W51,35
FI,2020-12-27,2020-W51,1
FI,2020-12-27,2020-W51,53
FI,2020-12-27,2020-W51,89
FI,2020-12-20,2020-W50,50
FI,2020-12-20,2020-W50,2
FI,2020-12-20,2020-W50,77
FI,2020-12-20,2020-W50,129
FI,2020-12-13,2020-W49,1
FI,2020-12-13,2020-W49,51
FI,2020-12-13,2020-W49,70
FI,2020-12-13,2020-W49,122
FI,2020-12-06,2020-W48,1
FI,2020-12-06,2020-W48,40
FI,2020-12-06,2020-W48,59
FI,2020-12-06,2020-W48,100
FI,2020-11-29,2020-W47,1
FI,2020-11-29,2020-W47,63
FI,2020-11-29,2020-W47,51
FI,2020-11-29,2020-W47,115
FI,2020-11-22,2020-W46,32
FI,2020-11-22,2020-W46,34
FI,2020-11-22,2020-W46,66
FI,2020-11-15,2020-W45,29
FI,2020-11-15,2020-W45,17
FI,2020-11-15,2020-W45,46
FI,2020-11-08,2020-W44,1
FI,2020-11-08,2020-W44,26
FI,2020-11-08,2020-W44,1
FI,2020-11-08,2020-W44,14
FI,2020-11-08,2020-W44,42
FI,2020-11-01,2020-W43,1
FI,2020-11-01,2020-W43,24
FI,2020-11-01,2020-W43,10
FI,2020-11-01,2020-W43,35
FI,2020-10-25,2020-W42,1
FI,2020-10-25,2020-W42,27
FI,2020-10-25,2020-W42,1
FI,2020-10-25,2020-W42,16
FI,2020-10-25,2020-W42,45
FI,2020-10-18,2020-W41,13
FI,2020-10-18,2020-W41,1
FI,2020-10-18,2020-W41,14
FI,2020-10-18,2020-W41,28
FI,2020-10-11,2020-W40,20
FI,2020-10-11,2020-W40,11
FI,2020-10-11,2020-W40,31
FI,2020-10-04,2020-W39,10
FI,2020-10-04,2020-W39,5
FI,2020-10-04,2020-W39,15
FI,2020-09-27,2020-W38,5
FI,2020-09-27,2020-W38,4
FI,2020-09-27,2020-W38,9
FI,2020-09-20,2020-W37,4
FI,2020-09-20,2020-W37,11
FI,2020-09-20,2020-W37,15
FI,2020-09-13,2020-W36,4
FI,2020-09-13,2020-W36,3
FI,2020-09-13,2020-W36,7
FI,2020-09-06,2020-W35,1
FI,2020-09-06,2020-W35,1
FI,2020-09-06,2020-W35,2
FI,2020-08-30,2020-W34,8
FI,2020-08-30,2020-W34,3
FI,2020-08-30,2020-W34,11
FI,2020-08-23,2020-W33,6
FI,2020-08-23,2020-W33,1
FI,2020-08-23,2020-W33,2
FI,2020-08-23,2020-W33,9
FI,2020-08-16,2020-W32,3
FI,2020-08-16,2020-W32,2
FI,2020-08-16,2020-W32,5
FI,2020-08-09,2020-W31,3
FI,2020-08-09,2020-W31,3
FI,2020-08-09,2020-W31,6
FI,2020-08-02,2020-W30,3
FI,2020-08-02,2020-W30,3
FI,2020-07-26,2020-W29,3
FI,2020-07-26,2020-W29,3
FI,2020-07-19,2020-W28,2
FI,2020-07-19,2020-W28,1
FI,2020-07-19,2020-W28,3
FI,2020-07-12,2020-W27,2
FI,2020-07-12,2020-W27,3
FI,2020-07-12,2020-W27,5
FI,2020-07-05,2020-W26,1
FI,2020-07-05,2020-W26,2
FI,2020-07-05,2020-W26,3
FI,2020-06-28,2020-W25,1
FI,2020-06-28,2020-W25,1
FI,2020-06-28,2020-W25,7
FI,2020-06-28,2020-W25,9
FI,2020-06-21,2020-W24,1
FI,2020-06-21,2020-W24,2
FI,2020-06-21,2020-W24,3
FI,2020-06-14,2020-W23,1
FI,2020-06-14,2020-W23,5
FI,2020-06-14,2020-W23,3
FI,2020-06-14,2020-W23,9
FI,2020-06-07,2020-W22,3
FI,2020-06-07,2020-W22,7
FI,2020-06-07,2020-W22,10
FI,2020-05-31,2020-W21,7
FI,2020-05-31,2020-W21,14
FI,2020-05-31,2020-W21,21
FI,2020-05-24,2020-W20,18
FI,2020-05-24,2020-W20,21
FI,2020-05-24,2020-W20,39
FI,2020-05-17,2020-W19,22
FI,2020-05-17,2020-W19,34
FI,2020-05-17,2020-W19,56
FI,2020-05-10,2020-W18,1
FI,2020-05-10,2020-W18,39
FI,2020-05-10,2020-W18,1
FI,2020-05-10,2020-W18,23
FI,2020-05-10,2020-W18,64
FI,2020-05-03,2020-W17,39
FI,2020-05-03,2020-W17,31
FI,2020-05-03,2020-W17,70
FI,2020-04-26,2020-W16,1
FI,2020-04-26,2020-W16,52
FI,2020-04-26,2020-W16,67
FI,2020-04-26,2020-W16,120
FI,2020-04-19,2020-W15,73
FI,2020-04-19,2020-W15,55
FI,2020-04-19,2020-W15,128
FI,2020-04-12,2020-W14,111
FI,2020-04-12,2020-W14,73
FI,2020-04-12,2020-W14,184
FI,2020-04-05,2020-W13,1
FI,2020-04-05,2020-W13,86
FI,2020-04-05,2020-W13,51
FI,2020-04-05,2020-W13,138
FI,2020-03-29,2020-W12,47
FI,2020-03-29,2020-W12,30
FI,2020-03-29,2020-W12,77
FI,2020-03-22,2020-W11,25
FI,2020-03-22,2020-W11,8
FI,2020-03-22,2020-W11,33
FI,2020-03-15,2020-W10,5
FI,2020-03-15,2020-W10,1
FI,2020-03-15,2020-W10,6
FI,2020-03-08,2020-W09,3
FI,2020-03-08,2020-W09,1
FI,2020-03-08,2020-W09,4
FI,2020-02-09,2020-W05,1
FI,2020-02-09,2020-W05,1
FR,2024-03-31,2024-W13,1
FR,2024-03-31,2024-W13,1
FR,2024-03-24,2024-W12,1
FR,2024-03-24,2024-W12,2
FR,2024-03-24,2024-W12,3
FR,2024-03-17,2024-W11,4
FR,2024-03-17,2024-W11,4
FR,2024-03-10,2024-W10,2
FR,2024-03-10,2024-W10,2
FR,2024-03-03,2024-W09,3
FR,2024-03-03,2024-W09,3
FR,2024-02-25,2024-W08,2
FR,2024-02-25,2024-W08,2
FR,2024-02-25,2024-W08,3
FR,2024-02-25,2024-W08,7
FR,2024-02-18,2024-W07,4
FR,2024-02-18,2024-W07,4
FR,2024-02-18,2024-W07,8
FR,2024-02-11,2024-W06,5
FR,2024-02-11,2024-W06,10
FR,2024-02-11,2024-W06,15
FR,2024-02-04,2024-W05,1
FR,2024-02-04,2024-W05,6
FR,2024-02-04,2024-W05,5
FR,2024-02-04,2024-W05,12
FR,2024-01-28,2024-W04,1
FR,2024-01-28,2024-W04,5
FR,2024-01-28,2024-W04,9
FR,2024-01-28,2024-W04,15
FR,2024-01-21,2024-W03,1
FR,2024-01-21,2024-W03,8
FR,2024-01-21,2024-W03,13
FR,2024-01-21,2024-W03,22
FR,2024-01-14,2024-W02,2
FR,2024-01-14,2024-W02,11
FR,2024-01-14,2024-W02,17
FR,2024-01-14,2024-W02,30
FR,2024-01-07,2024-W01,2
FR,2024-01-07,2024-W01,18
FR,2024-01-07,2024-W01,32
FR,2024-01-07,2024-W01,52
FR,2023-12-31,2023-W52,2
FR,2023-12-31,2023-W52,12
FR,2023-12-31,2023-W52,31
FR,2023-12-31,2023-W52,45
FR,2023-12-24,2023-W51,2
FR,2023-12-24,2023-W51,13
FR,2023-12-24,2023-W51,33
FR,2023-12-24,2023-W51,48
FR,2023-12-17,2023-W50,5
FR,2023-12-17,2023-W50,15
FR,2023-12-17,2023-W50,1
FR,2023-12-17,2023-W50,35
FR,2023-12-17,2023-W50,56
FR,2023-12-10,2023-W49,3
FR,2023-12-10,2023-W49,17
FR,2023-12-10,2023-W49,27
FR,2023-12-10,2023-W49,47
FR,2023-12-03,2023-W48,4
FR,2023-12-03,2023-W48,14
FR,2023-12-03,2023-W48,30
FR,2023-12-03,2023-W48,48
FR,2023-11-26,2023-W47,7
FR,2023-11-26,2023-W47,16
FR,2023-11-26,2023-W47,26
FR,2023-11-26,2023-W47,49
FR,2023-11-19,2023-W46,3
FR,2023-11-19,2023-W46,9
FR,2023-11-19,2023-W46,1
FR,2023-11-19,2023-W46,20
FR,2023-11-19,2023-W46,33
FR,2023-11-12,2023-W45,9
FR,2023-11-12,2023-W45,13
FR,2023-11-12,2023-W45,22
FR,2023-11-05,2023-W44,1
FR,2023-11-05,2023-W44,9
FR,2023-11-05,2023-W44,22
FR,2023-11-05,2023-W44,32
FR,2023-10-29,2023-W43,6
FR,2023-10-29,2023-W43,23
FR,2023-10-29,2023-W43,29
FR,2023-10-22,2023-W42,2
FR,2023-10-22,2023-W42,12
FR,2023-10-22,2023-W42,29
FR,2023-10-22,2023-W42,43
FR,2023-10-15,2023-W41,2
FR,2023-10-15,2023-W41,18
FR,2023-10-15,2023-W41,13
FR,2023-10-15,2023-W41,33
FR,2023-10-08,2023-W40,1
FR,2023-10-08,2023-W40,6
FR,2023-10-08,2023-W40,1
FR,2023-10-08,2023-W40,29
FR,2023-10-08,2023-W40,37
FR,2023-10-01,2023-W39,1
FR,2023-10-01,2023-W39,6
FR,2023-10-01,2023-W39,11
FR,2023-10-01,2023-W39,18
FR,2023-09-24,2023-W38,4
FR,2023-09-24,2023-W38,9
FR,2023-09-24,2023-W38,13
FR,2023-09-17,2023-W37,2
FR,2023-09-17,2023-W37,1
FR,2023-09-17,2023-W37,5
FR,2023-09-17,2023-W37,8
FR,2023-09-10,2023-W36,1
FR,2023-09-10,2023-W36,1
FR,2023-09-03,2023-W35,3
FR,2023-09-03,2023-W35,3
FR,2023-08-27,2023-W34,1
FR,2023-08-27,2023-W34,1
FR,2023-08-27,2023-W34,2
FR,2023-07-16,2023-W28,1
FR,2023-07-16,2023-W28,1
FR,2023-07-02,2023-W26,1
FR,2023-07-02,2023-W26,1
FR,2023-06-25,2023-W25,20
FR,2023-06-25,2023-W25,121
FR,2023-06-25,2023-W25,4
FR,2023-06-25,2023-W25,326
FR,2023-06-25,2023-W25,475
FR,2023-06-25,2023-W25,4
FR,2023-06-18,2023-W24,14
FR,2023-06-18,2023-W24,112
FR,2023-06-18,2023-W24,6
FR,2023-06-18,2023-W24,407
FR,2023-06-18,2023-W24,546
FR,2023-06-18,2023-W24,7
FR,2023-06-11,2023-W23,38
FR,2023-06-11,2023-W23,155
FR,2023-06-11,2023-W23,8
FR,2023-06-11,2023-W23,631
FR,2023-06-11,2023-W23,844
FR,2023-06-11,2023-W23,12
FR,2023-06-04,2023-W22,27
FR,2023-06-04,2023-W22,170
FR,2023-06-04,2023-W22,5
FR,2023-06-04,2023-W22,778
FR,2023-06-04,2023-W22,989
FR,2023-06-04,2023-W22,9
FR,2023-05-28,2023-W21,46
FR,2023-05-28,2023-W21,222
FR,2023-05-28,2023-W21,5
FR,2023-05-28,2023-W21,966
FR,2023-05-28,2023-W21,1253
FR,2023-05-28,2023-W21,14
FR,2023-05-21,2023-W20,26
FR,2023-05-21,2023-W20,230
FR,2023-05-21,2023-W20,5
FR,2023-05-21,2023-W20,922
FR,2023-05-21,2023-W20,1195
FR,2023-05-21,2023-W20,12
FR,2023-05-14,2023-W19,43
FR,2023-05-14,2023-W19,231
FR,2023-05-14,2023-W19,9
FR,2023-05-14,2023-W19,1171
FR,2023-05-14,2023-W19,1469
FR,2023-05-14,2023-W19,15
FR,2023-05-07,2023-W18,56
FR,2023-05-07,2023-W18,396
FR,2023-05-07,2023-W18,8
FR,2023-05-07,2023-W18,1716
FR,2023-05-07,2023-W18,2202
FR,2023-05-07,2023-W18,26
FR,2023-04-30,2023-W17,64
FR,2023-04-30,2023-W17,493
FR,2023-04-30,2023-W17,11
FR,2023-04-30,2023-W17,2182
FR,2023-04-30,2023-W17,2774
FR,2023-04-30,2023-W17,24
FR,2023-04-23,2023-W16,77
FR,2023-04-23,2023-W16,516
FR,2023-04-23,2023-W16,18
FR,2023-04-23,2023-W16,2520
FR,2023-04-23,2023-W16,3153
FR,2023-04-23,2023-W16,22
FR,2023-04-16,2023-W15,88
FR,2023-04-16,2023-W15,450
FR,2023-04-16,2023-W15,9
FR,2023-04-16,2023-W15,2170
FR,2023-04-16,2023-W15,2741
FR,2023-04-16,2023-W15,24
FR,2023-04-09,2023-W14,71
FR,2023-04-09,2023-W14,470
FR,2023-04-09,2023-W14,16
FR,2023-04-09,2023-W14,2059
FR,2023-04-09,2023-W14,2647
FR,2023-04-09,2023-W14,31
FR,2023-04-02,2023-W13,84
FR,2023-04-02,2023-W13,504
FR,2023-04-02,2023-W13,18
FR,2023-04-02,2023-W13,2098
FR,2023-04-02,2023-W13,2722
FR,2023-04-02,2023-W13,18
FR,2023-03-26,2023-W12,89
FR,2023-03-26,2023-W12,589
FR,2023-03-26,2023-W12,16
FR,2023-03-26,2023-W12,2107
FR,2023-03-26,2023-W12,2817
FR,2023-03-26,2023-W12,16
FR,2023-03-19,2023-W11,49
FR,2023-03-19,2023-W11,442
FR,2023-03-19,2023-W11,9
FR,2023-03-19,2023-W11,1731
FR,2023-03-19,2023-W11,2256
FR,2023-03-19,2023-W11,25
FR,2023-03-12,2023-W10,55
FR,2023-03-12,2023-W10,427
FR,2023-03-12,2023-W10,15
FR,2023-03-12,2023-W10,1661
FR,2023-03-12,2023-W10,2190
FR,2023-03-12,2023-W10,32
FR,2023-03-05,2023-W09,47
FR,2023-03-05,2023-W09,359
FR,2023-03-05,2023-W09,8
FR,2023-03-05,2023-W09,1328
FR,2023-03-05,2023-W09,1755
FR,2023-03-05,2023-W09,13
FR,2023-02-26,2023-W08,50
FR,2023-02-26,2023-W08,352
FR,2023-02-26,2023-W08,19
FR,2023-02-26,2023-W08,1426
FR,2023-02-26,2023-W08,1864
FR,2023-02-26,2023-W08,17
FR,2023-02-19,2023-W07,36
FR,2023-02-19,2023-W07,370
FR,2023-02-19,2023-W07,13
FR,2023-02-19,2023-W07,1289
FR,2023-02-19,2023-W07,1722
FR,2023-02-19,2023-W07,14
FR,2023-02-12,2023-W06,31
FR,2023-02-12,2023-W06,388
FR,2023-02-12,2023-W06,9
FR,2023-02-12,2023-W06,1293
FR,2023-02-12,2023-W06,1728
FR,2023-02-12,2023-W06,7
FR,2023-02-05,2023-W05,50
FR,2023-02-05,2023-W05,387
FR,2023-02-05,2023-W05,23
FR,2023-02-05,2023-W05,1362
FR,2023-02-05,2023-W05,1835
FR,2023-02-05,2023-W05,13
FR,2023-01-29,2023-W04,42
FR,2023-01-29,2023-W04,399
FR,2023-01-29,2023-W04,15
FR,2023-01-29,2023-W04,1360
FR,2023-01-29,2023-W04,1832
FR,2023-01-29,2023-W04,16
FR,2023-01-22,2023-W03,66
FR,2023-01-22,2023-W03,446
FR,2023-01-22,2023-W03,21
FR,2023-01-22,2023-W03,1752
FR,2023-01-22,2023-W03,2295
FR,2023-01-22,2023-W03,10
